scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
11,1779178691.696,0,0.6203,0.6431,999.0,1005.245,0,0,0.4591,1,5.542,-1,0,0.0,1005.245,0,0.1809,1.136,1,0,1,IDLE
11,1779178691.696,1,0.4313,0.7292,999.0,1005.245,0,0,0.5336,1,5.542,-1,0,0.0,1005.245,0,0.1417,1.136,1,0,1,IDLE
11,1779178691.696,2,0.7766,0.5736,999.0,1005.245,0,0,0.4648,1,5.542,-1,0,0.0,1005.245,0,0.1975,1.136,1,0,1,IDLE
12,1779178692.255,0,0.6203,0.6431,999.0,1005.804,0,0,0.4591,1,6.101,-1,0,0.0,1005.804,0,0.0,1.696,1,0,1,IDLE
12,1779178692.255,1,0.432,0.7292,999.0,1005.804,0,0,0.5335,1,6.101,-1,0,0.0,1005.804,0,0.0,1.696,1,0,1,IDLE
12,1779178692.255,2,0.7766,0.5736,999.0,1005.804,0,0,0.4648,1,6.101,-1,0,0.0,1005.804,0,0.0,1.696,1,0,1,IDLE
13,1779178692.831,0,0.6203,0.6431,999.0,1006.38,0,0,0.4591,1,0.0,-1,0,0.0,1006.38,0,0.0,2.272,1,0,1,IDLE
13,1779178692.831,1,0.4313,0.7292,999.0,1006.38,0,0,0.5336,1,0.0,-1,0,0.0,1006.38,0,0.0,2.272,1,0,1,IDLE
13,1779178692.831,2,0.7766,0.5736,999.0,1006.38,0,0,0.4648,1,0.0,-1,0,0.0,1006.38,0,1.2619,0.145,1,0,1,IDLE
14,1779178693.392,0,0.6203,0.6431,999.0,1006.941,0,0,0.4591,1,0.0,-1,0,0.0,1006.941,0,0.0,2.833,1,0,1,IDLE
14,1779178693.392,1,0.4313,0.7306,999.0,1006.941,0,0,0.535,1,0.0,-1,0,0.0,1006.941,0,0.0,2.833,1,0,1,IDLE
14,1779178693.392,2,0.7773,0.5736,999.0,1006.941,0,0,0.4653,1,0.0,-1,0,0.0,1006.941,0,2.4714,0.149,1,0,1,IDLE
15,1779178693.967,0,0.6203,0.6431,999.0,1007.517,0,0,0.4591,1,0.0,-1,0,0.0,1007.517,0,0.0,3.408,1,0,1,IDLE
15,1779178693.967,1,0.4313,0.7306,999.0,1007.517,0,0,0.535,1,0.0,-1,0,0.0,1007.517,0,0.0,3.408,1,0,1,IDLE
15,1779178693.967,2,0.7766,0.5736,999.0,1007.517,0,0,0.4648,1,0.0,-1,0,0.0,1007.517,0,2.4714,0.724,1,0,1,IDLE
16,1779178694.526,0,0.6203,0.6431,0.3998,1008.075,0,0,0.4591,1,0.0,1,0,0.0,1008.075,0,0.0,3.967,1,0,1,IDLE
16,1779178694.526,1,0.432,0.7306,0.2316,1008.075,0,0,0.5349,1,0.0,1,1,0.0,1008.075,0,0.0,3.967,1,0,1,IDLE
16,1779178694.526,2,0.7766,0.5736,0.5396,1008.075,0,0,0.4648,1,0.0,1,0,0.0,1008.075,0,1.8379,1.283,1,0,1,IDLE
17,1779178695.087,0,0.6203,0.6431,999.0,1008.636,0,0,0.4591,1,0.0,-1,0,0.0,1008.636,0,0.0,4.527,1,0,1,IDLE
17,1779178695.087,1,0.432,0.7333,999.0,1008.636,0,0,0.5376,1,0.0,-1,0,0.0,1008.636,0,0.0,4.527,1,0,1,IDLE
17,1779178695.087,2,0.7773,0.5736,999.0,1008.636,0,0,0.4653,1,0.0,-1,0,0.0,1008.636,0,0.6051,1.844,1,0,1,IDLE
18,1779178695.663,0,0.6203,0.6431,999.0,1009.212,0,0,0.4591,1,0.0,-1,0,0.0,1009.212,0,0.0,5.104,1,0,1,IDLE
18,1779178695.663,1,0.432,0.7319,999.0,1009.212,0,0,0.5363,1,0.0,-1,0,0.0,1009.212,0,0.0,5.104,1,0,1,IDLE
18,1779178695.663,2,0.7773,0.5736,999.0,1009.212,0,0,0.4653,1,0.0,-1,0,0.0,1009.212,0,0.0,2.42,1,0,1,IDLE
19,1779178696.223,0,0.6203,0.6431,999.0,1009.773,0,0,0.4591,1,0.0,-1,0,0.0,1009.773,0,0.0,5.664,1,0,1,IDLE
19,1779178696.223,1,0.432,0.7319,999.0,1009.773,0,0,0.5363,1,0.0,-1,0,0.0,1009.773,0,0.0,5.664,1,0,1,IDLE
19,1779178696.223,2,0.7773,0.5736,999.0,1009.773,0,0,0.4653,1,0.0,-1,0,0.0,1009.773,0,0.0,2.98,1,0,1,IDLE
20,1779178696.799,0,0.6203,0.6431,0.248,1010.348,0,0,0.4591,1,0.0,1,0,0.0,1010.348,0,0.0,6.24,1,0,1,IDLE
20,1779178696.799,1,0.4328,0.7333,0.0871,0.0,2,0,0.5375,1,0.0,1,1,0.288,1010.348,0,0.0,6.24,1,1,0,WAIT
20,1779178696.799,2,0.7773,0.5736,0.3879,1010.348,0,0,0.4653,1,0.0,1,0,0.0,1010.348,0,0.0,3.556,1,0,1,IDLE
21,1779178697.359,0,0.6203,0.6431,0.2222,1010.908,0,0,0.4591,1,0.0,1,0,0.0,1010.908,0,0.0,6.8,1,0,1,IDLE
21,1779178697.359,1,0.4211,0.7306,0.0591,0.0,6,0,0.5364,1,0.0,1,1,0.848,1010.908,0,0.0,6.8,1,1,0,WAIT
21,1779178697.359,2,0.7773,0.5736,0.3614,1010.908,0,0,0.4653,1,0.0,1,0,0.0,1010.908,0,0.0,4.116,1,0,1,IDLE
22,1779178697.918,0,0.6203,0.6431,0.1946,1011.468,0,0,0.4591,1,0.0,1,0,0.0,1011.468,0,0.0,7.359,1,0,1,IDLE
22,1779178697.918,1,0.4422,0.7319,0.0334,0.0,10,1,0.5351,1,0.0,1,1,1.407,1011.468,0,0.0,0.0,1,1,0,WAIT
22,1779178697.918,2,0.7773,0.5736,0.3356,1011.468,0,0,0.4653,1,0.0,1,0,0.0,1011.468,0,0.0,4.675,1,0,1,IDLE
23,1779178698.495,0,0.6203,0.6431,0.1716,1012.045,0,0,0.4591,1,0.0,1,0,0.0,1012.045,0,0.0,7.936,1,0,1,IDLE
23,1779178698.495,1,0.45,0.6472,0.0376,0.0,14,0,0.45,1,0.0,1,1,1.984,1012.045,0,0.0,0.144,1,1,0,WAIT
23,1779178698.495,2,0.7773,0.5736,0.3126,1012.045,0,0,0.4653,1,0.0,1,0,0.0,1012.045,0,0.0,5.252,1,0,1,IDLE
24,1779178699.056,0,0.6203,0.6431,0.1733,1012.605,0,0,0.4591,1,0.0,1,0,0.0,1012.605,0,0.0,8.496,1,0,1,IDLE
24,1779178699.056,1,0.4453,0.6431,0.0372,0.0,18,0,0.4464,1,0.0,1,1,2.544,1012.605,0,0.0,0.705,1,1,0,WAIT
24,1779178699.056,2,0.7773,0.5736,0.3143,1012.605,0,0,0.4653,1,0.0,1,0,0.0,1012.605,0,0.0,5.813,1,0,1,IDLE
25,1779178699.631,0,0.6203,0.6431,0.1731,1013.181,0,0,0.4591,1,0.0,1,0,0.0,1013.181,0,0.0,9.072,1,0,1,IDLE
25,1779178699.631,1,0.4453,0.6403,0.0372,0.0,22,0,0.4437,1,0.0,1,1,3.12,1013.181,0,0.0,1.28,1,1,0,WAIT
25,1779178699.631,2,0.7773,0.5736,0.314,1013.181,0,0,0.4653,1,0.0,1,0,0.0,1013.181,0,0.0,6.388,1,0,1,IDLE
26,1779178700.191,0,0.6203,0.6431,0.1812,1013.74,0,0,0.4591,1,0.0,1,0,0.0,1013.74,0,0.0,9.631,1,0,1,IDLE
26,1779178700.191,1,0.4273,0.5819,0.0383,0.0,26,1,0.3888,1,0.0,1,1,3.679,1013.74,0,0.0,0.0,1,1,0,WAIT
26,1779178700.191,2,0.7773,0.5736,0.3205,1013.74,0,0,0.4653,1,0.0,1,0,0.0,1013.74,0,0.0,6.947,1,0,1,IDLE
27,1779178700.766,0,0.6203,0.6431,0.2002,1014.316,0,0,0.4591,1,0.0,1,0,0.0,1014.316,0,0.0,10.207,1,0,1,IDLE
27,1779178700.766,1,0.4039,0.5167,0.0347,0.0,30,0,0.3309,1,0.0,1,1,4.255,1014.316,0,0.0,0.143,1,1,0,WAIT
27,1779178700.766,2,0.7773,0.5736,0.3351,1014.316,0,0,0.4653,1,0.0,1,0,0.0,1014.316,0,0.0,7.523,1,0,1,IDLE
28,1779178701.328,0,0.6203,0.6431,0.2084,1014.877,0,0,0.4591,1,0.0,1,0,0.0,1014.877,0,0.0,10.768,1,0,1,IDLE
28,1779178701.328,1,0.3969,0.5014,0.0177,0.0,34,0,0.3185,1,0.0,1,1,4.816,1014.877,0,0.0,0.704,1,1,0,WAIT
28,1779178701.328,2,0.7773,0.5736,0.339,1014.877,0,0,0.4653,1,0.0,1,0,0.0,1014.877,0,0.0,8.085,1,0,1,IDLE
29,1779178701.887,0,0.6211,0.6431,0.2123,1015.437,0,0,0.4593,1,0.0,1,0,0.0,1015.437,0,0.0,11.328,1,0,1,IDLE
29,1779178701.887,1,0.3961,0.4764,0.0159,0.0,38,0,0.2953,1,0.0,1,1,5.376,1015.437,0,0.0,1.264,1,1,0,WAIT
29,1779178701.887,2,0.7773,0.5736,0.3393,1015.437,0,0,0.4653,1,0.0,1,0,0.0,1015.437,0,0.0,8.644,1,0,1,IDLE
30,1779178702.463,0,0.6211,0.6431,0.2123,1016.012,0,0,0.4593,1,0.0,1,0,0.0,1016.012,0,0.0,11.903,1,0,1,IDLE
30,1779178702.463,1,0.3961,0.4542,0.0264,0.0,42,0,0.2746,1,0.0,1,1,5.951,1016.012,0,0.0,0.143,1,1,0,WAIT
30,1779178702.463,2,0.7773,0.5736,0.3393,1016.012,0,0,0.4653,1,0.0,1,0,0.0,1016.012,0,0.0,9.22,1,0,1,IDLE
31,1779178703.023,0,0.6211,0.6431,0.2089,1016.572,0,0,0.4593,1,0.0,1,0,0.0,1016.572,0,0.0,12.464,1,0,1,IDLE
31,1779178703.023,1,0.3992,0.4458,0.0331,0.0,46,0,0.2657,1,0.0,1,1,6.512,1016.572,0,0.0,0.704,1,1,0,WAIT
31,1779178703.023,2,0.7773,0.5736,0.3363,1016.572,0,0,0.4653,1,0.0,1,0,0.0,1016.572,0,0.0,9.78,1,0,1,IDLE
32,1779178703.599,0,0.6219,0.6431,0.2085,1017.149,0,0,0.4595,1,0.0,1,0,0.0,1017.149,0,0.0,13.04,1,0,1,IDLE
32,1779178703.599,1,0.4,0.4514,0.0318,0.0,50,0,0.2705,1,0.0,1,1,7.088,1017.149,0,0.0,1.28,1,1,0,WAIT
32,1779178703.599,2,0.7773,0.5736,0.3356,1017.149,0,0,0.4653,1,0.0,1,0,0.0,1017.149,0,0.0,10.356,1,0,1,IDLE
33,1779178704.157,0,0.6219,0.6431,0.2063,1017.706,0,0,0.4595,1,0.0,1,0,0.0,1017.706,0,0.0,13.597,1,0,1,IDLE
33,1779178704.157,1,0.4023,0.4417,0.0351,0.0,54,0,0.2607,1,0.0,1,1,7.645,1017.706,0,0.0,1.838,1,1,0,WAIT
33,1779178704.157,2,0.7773,0.5736,0.333,1017.706,0,0,0.4653,1,0.0,1,0,0.0,1017.706,0,0.0,10.914,1,0,1,IDLE
34,1779178704.733,0,0.6219,0.6431,0.2078,1018.282,0,0,0.4595,1,0.0,1,0,0.0,1018.282,0,0.0,14.174,1,0,1,IDLE
34,1779178704.733,1,0.3969,0.4431,0.0334,0.0,58,0,0.264,1,0.0,1,1,8.222,1018.282,0,0.0,2.414,1,1,0,WAIT
34,1779178704.733,2,0.7773,0.5736,0.3344,1018.282,0,0,0.4653,1,0.0,1,0,0.0,1018.282,0,0.0,11.49,1,0,1,IDLE
35,1779178705.296,0,0.6219,0.6431,0.2076,1018.845,0,0,0.4595,1,0.0,1,0,0.0,1018.845,0,0.0,14.737,1,0,1,IDLE
35,1779178705.296,1,0.3992,0.4417,0.0328,0.0,62,0,0.2618,1,0.0,1,1,8.785,1018.845,0,0.0,2.977,1,1,0,WAIT
35,1779178705.296,2,0.7773,0.5736,0.3338,1018.845,0,0,0.4653,1,0.0,1,0,0.0,1018.845,0,0.0,12.053,1,0,1,IDLE
36,1779178705.855,0,0.6219,0.6431,0.1777,1019.404,0,0,0.4595,1,0.0,1,0,0.0,1019.404,0,0.0,15.296,1,0,1,IDLE
36,1779178705.855,1,0.4398,0.6125,0.023,0.0,66,1,0.4169,1,0.0,1,1,9.344,1019.404,0,0.0334,0.0,1,1,0,WAIT
36,1779178705.855,2,0.7773,0.5736,0.3149,1019.404,0,0,0.4653,1,0.0,1,0,0.0,1019.404,0,0.0,12.612,1,0,1,IDLE
37,1779178706.426,0,0.6219,0.6431,0.1802,1019.976,0,0,0.4595,1,0.0,1,0,0.0,1019.976,0,0.0,15.867,1,0,1,IDLE
37,1779178706.426,1,0.4539,0.7069,0.0309,0.0,70,0,0.509,1,0.0,1,1,9.915,1019.976,0,0.0638,0.284,1,1,0,WAIT
37,1779178706.426,2,0.7773,0.5736,0.3199,1019.976,0,0,0.4653,1,0.0,1,0,0.0,1019.976,0,0.0,13.183,1,0,1,IDLE
38,1779178706.991,0,0.6219,0.6431,999.0,1020.541,0,0,0.4595,1,0.0,-1,0,0.0,1020.541,0,0.0,16.432,1,0,1,IDLE
38,1779178706.991,1,0.4539,0.7069,999.0,0.144,73,0,0.509,1,0.0,-1,0,10.336,0.0,1,0.0638,0.848,1,1,0,ASK
38,1779178706.991,2,0.7781,0.5736,999.0,1020.541,0,0,0.4658,1,0.0,-1,0,0.0,1020.541,0,0.0,13.748,1,0,1,IDLE
39,1779178707.567,0,0.6219,0.6431,999.0,1021.117,0,0,0.4595,1,0.0,-1,0,0.0,1021.117,0,0.0,17.008,1,0,1,IDLE
39,1779178707.567,1,0.4547,0.7056,999.0,0.72,73,0,0.5076,1,0.0,-1,0,10.336,0.576,1,0.0638,1.425,1,1,0,ASK
39,1779178707.567,2,0.7781,0.5736,999.0,1021.117,0,0,0.4658,1,0.0,-1,0,0.0,1021.117,0,0.0,14.324,1,0,1,IDLE
40,1779178708.127,0,0.6219,0.6431,999.0,1021.676,0,0,0.4595,1,0.0,-1,0,0.0,1021.676,0,0.0,17.567,1,0,1,IDLE
40,1779178708.127,1,0.4547,0.7056,999.0,1.28,73,0,0.5076,1,0.0,-1,0,10.336,1.136,1,0.0,1.984,1,1,0,ASK
40,1779178708.127,2,0.7781,0.575,999.0,1021.676,0,0,0.4669,1,0.0,-1,0,0.0,1021.676,0,0.0,14.884,1,0,1,IDLE
41,1779178708.7,0,0.6219,0.6444,999.0,1022.249,0,0,0.4609,1,0.0,-1,0,0.0,1022.249,0,0.0,18.141,1,0,1,IDLE
41,1779178708.7,1,0.4547,0.7056,999.0,1.853,73,0,0.5076,1,0.0,-1,0,10.336,1.709,1,0.0,2.557,1,1,0,ASK
41,1779178708.7,2,0.7781,0.575,999.0,1022.249,0,0,0.4669,1,0.0,-1,0,0.0,1022.249,0,0.0,15.457,1,0,1,IDLE
42,1779178709.263,0,0.6219,0.6431,999.0,1022.812,0,0,0.4595,1,0.0,-1,0,0.0,1022.812,0,0.0,18.704,1,0,1,IDLE
42,1779178709.263,1,0.4547,0.7069,999.0,2.416,73,0,0.509,1,0.0,-1,0,10.336,2.272,1,0.0,3.12,1,1,0,ASK
42,1779178709.263,2,0.7781,0.5736,999.0,1022.812,0,0,0.4658,1,0.0,-1,0,0.0,1022.812,0,0.0,16.02,1,0,1,IDLE
43,1779178709.822,0,0.6219,0.6431,999.0,1023.372,0,0,0.4595,1,0.0,-1,0,0.0,1023.372,0,0.0,19.263,1,0,1,IDLE
43,1779178709.822,1,0.4547,0.7069,999.0,2.975,73,0,0.509,1,0.0,-1,0,10.336,2.831,1,0.0,3.68,1,1,0,ASK
43,1779178709.822,2,0.7781,0.5736,999.0,1023.372,0,0,0.4658,1,0.0,-1,0,0.0,1023.372,0,0.0,16.579,1,0,1,IDLE
44,1779178710.399,0,0.6219,0.6431,999.0,1023.949,0,0,0.4595,1,0.0,-1,0,0.0,1023.949,0,0.0,19.84,1,0,1,IDLE
44,1779178710.399,1,0.4547,0.7056,999.0,3.552,73,0,0.5076,1,0.0,-1,0,10.336,3.408,1,0.0,4.256,1,1,0,ASK
44,1779178710.399,2,0.7781,0.5736,999.0,1023.949,0,0,0.4658,1,0.0,-1,0,0.0,1023.949,0,0.0,17.156,1,0,1,IDLE
45,1779178710.959,0,0.6219,0.6431,999.0,1024.508,0,0,0.4595,1,0.0,-1,0,0.0,1024.508,0,0.0,20.4,1,0,1,IDLE
45,1779178710.959,1,0.4547,0.7069,999.0,4.112,73,0,0.509,1,0.0,-1,0,10.336,3.968,1,0.0,4.816,1,1,0,ASK
45,1779178710.959,2,0.7781,0.5736,999.0,1024.508,0,0,0.4658,1,0.0,-1,0,0.0,1024.508,0,0.0,17.716,1,0,1,IDLE
46,1779178711.534,0,0.6219,0.6431,999.0,1025.083,0,0,0.4595,1,0.0,-1,0,0.0,1025.083,0,0.0,20.975,1,0,1,IDLE
