scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
14,1779176154.423,0,0.5258,0.6819,999.0,1003.687,0,0,0.4826,1,0.0,-1,0,0.0,1003.687,0,1.3893,0.993,1,1,0,ASK
14,1779176154.423,1,0.3984,0.7194,999.0,1006.94,0,0,0.5293,1,0.0,-1,0,0.0,1006.94,0,2.2641,0.993,1,1,0,ASK
14,1779176154.423,2,0.6203,0.6347,999.0,1006.94,0,0,0.4511,1,0.0,-1,0,0.0,1006.94,0,1.2586,0.993,1,1,0,ASK
15,1779176154.981,0,0.5258,0.6819,999.0,1004.245,0,0,0.4826,1,0.0,-1,0,0.0,1004.245,0,1.3907,1.552,1,1,0,ASK
15,1779176154.981,1,0.3984,0.7194,999.0,1007.498,0,0,0.5293,1,0.0,-1,0,0.0,1007.498,0,2.2641,1.552,1,1,0,ASK
15,1779176154.981,2,0.6203,0.6361,999.0,1007.498,0,0,0.4524,1,0.0,-1,0,0.0,1007.498,0,1.2593,1.552,1,1,0,ASK
16,1779176155.543,0,0.5266,0.6819,999.0,1004.807,0,0,0.4827,1,0.0,-1,0,0.0,1004.807,0,1.3913,2.113,1,1,0,ASK
16,1779176155.543,1,0.3992,0.7194,999.0,1008.06,0,0,0.5291,1,0.0,-1,0,0.0,1008.06,0,2.2648,2.113,1,1,0,ASK
16,1779176155.543,2,0.6203,0.6361,999.0,1008.06,0,0,0.4524,1,0.0,-1,0,0.0,1008.06,0,1.2593,2.113,1,1,0,ASK
17,1779176156.114,0,0.5266,0.6819,999.0,1005.378,0,0,0.4827,1,0.0,-1,0,0.0,1005.378,0,1.3927,2.684,1,1,0,ASK
17,1779176156.114,1,0.3992,0.7194,999.0,1008.631,0,0,0.5291,1,0.0,-1,0,0.0,1008.631,0,2.2648,2.684,1,1,0,ASK
17,1779176156.114,2,0.6203,0.6361,999.0,1008.631,0,0,0.4524,1,0.0,-1,0,0.0,1008.631,0,1.2593,2.684,1,1,0,ASK
18,1779176156.68,0,0.5258,0.6819,999.0,1005.944,0,0,0.4826,1,0.0,-1,0,0.0,1005.944,0,1.3957,3.25,1,1,0,CLEANUP_CANDIDATE
18,1779176156.68,1,0.3992,0.7194,999.0,1009.197,0,0,0.5291,1,0.0,-1,0,0.0,1009.197,0,2.2662,3.25,1,1,0,CLEANUP_CANDIDATE
18,1779176156.68,2,0.6203,0.6361,999.0,1009.197,0,0,0.4524,1,0.0,-1,0,0.0,1009.197,0,1.2593,3.25,1,1,0,CLEANUP_CANDIDATE
19,1779176157.255,0,0.5266,0.6819,999.0,1006.519,0,0,0.4827,1,0.0,-1,0,0.0,1006.519,0,1.3977,3.825,1,1,0,CLEANUP_CANDIDATE
19,1779176157.255,1,0.3992,0.7194,999.0,1009.772,0,0,0.5291,1,0.0,-1,0,0.0,1009.772,0,2.2662,3.825,1,1,0,CLEANUP_CANDIDATE
19,1779176157.255,2,0.6203,0.6361,999.0,1009.772,0,0,0.4524,1,0.0,-1,0,0.0,1009.772,0,1.2593,3.825,1,1,0,CLEANUP_CANDIDATE
20,1779176157.815,0,0.5266,0.6819,999.0,1007.079,0,0,0.4827,1,0.0,-1,0,0.0,1007.079,0,1.3977,4.385,1,1,0,CLEANUP_CANDIDATE
20,1779176157.815,1,0.3992,0.7194,999.0,1010.332,0,0,0.5291,1,0.0,-1,0,0.0,1010.332,0,2.2662,4.385,1,1,0,CLEANUP_CANDIDATE
20,1779176157.815,2,0.6203,0.6361,999.0,1010.332,0,0,0.4524,1,0.0,-1,0,0.0,1010.332,0,1.2593,4.385,1,1,0,CLEANUP_CANDIDATE
21,1779176158.388,0,0.5266,0.6819,999.0,1007.652,0,0,0.4827,1,0.0,-1,0,0.0,1007.652,0,1.3977,4.958,1,1,0,CLEANUP_CANDIDATE
21,1779176158.388,1,0.3992,0.7194,999.0,1010.905,0,0,0.5291,1,0.0,-1,0,0.0,1010.905,0,2.2662,4.958,1,1,0,CLEANUP_CANDIDATE
21,1779176158.388,2,0.6203,0.6361,999.0,1010.905,0,0,0.4524,1,0.0,-1,0,0.0,1010.905,0,1.2593,4.958,1,1,0,CLEANUP_CANDIDATE
22,1779176158.951,0,0.5273,0.6819,999.0,1008.215,0,0,0.4827,1,0.0,-1,0,0.0,1008.215,0,1.3984,5.521,1,1,0,CLEANUP_CANDIDATE
22,1779176158.951,1,0.3992,0.7194,999.0,1011.468,0,0,0.5291,1,0.0,-1,0,0.0,1011.468,0,2.2662,5.521,1,1,0,CLEANUP_CANDIDATE
22,1779176158.951,2,0.6211,0.6361,999.0,1011.468,0,0,0.4526,1,0.0,-1,0,0.0,1011.468,0,1.2599,5.521,1,1,0,CLEANUP_CANDIDATE
23,1779176159.512,2,0.6234,0.6361,999.0,1012.029,0,0,0.4532,1,0.272,-1,0,0.0,1012.029,0,1.2625,6.082,1,1,0,CLEANUP_CANDIDATE
24,1779176160.085,2,0.6328,0.6819,999.0,1012.601,0,1,0.4999,1,0.845,-1,0,0.0,1012.601,0,1.2901,0.0,1,1,0,ASK
25,1779176160.648,0,0.5305,0.6806,999.0,1009.912,0,0,0.4815,1,0.0,-1,0,0.0,1009.912,0,1.5579,0.145,1,1,0,ASK
25,1779176160.648,1,0.4031,0.6833,999.0,1013.164,0,0,0.4929,1,0.0,-1,0,0.0,1013.164,0,4.1708,0.421,1,1,0,ASK
25,1779176160.648,2,0.6242,0.6292,999.0,1013.164,0,0,0.4468,1,0.0,-1,0,0.0,1013.164,0,1.8317,0.275,1,1,0,ASK
26,1779176161.225,0,0.5328,0.6847,999.0,1010.489,0,0,0.4858,1,0.0,-1,0,0.0,1010.489,0,1.5653,0.722,1,1,0,ASK
26,1779176161.225,1,0.4055,0.7583,999.0,1013.741,0,0,0.5663,1,0.0,-1,0,0.0,1013.741,0,4.2084,0.146,1,1,0,ASK
26,1779176161.225,2,0.6266,0.6361,999.0,1013.741,0,0,0.4541,1,0.0,-1,0,0.0,1013.741,0,1.841,0.852,1,1,0,ASK
27,1779176161.785,0,0.5336,0.6861,999.0,1011.049,0,0,0.4873,1,0.56,-1,0,0.0,1011.049,0,1.5663,1.282,1,1,0,ASK
27,1779176161.785,1,0.4062,0.7597,999.0,1014.302,0,0,0.5675,1,0.56,-1,0,0.0,1014.302,0,4.2098,0.706,1,1,0,ASK
27,1779176161.785,2,0.6273,0.6389,999.0,1014.302,0,0,0.457,1,0.56,-1,0,0.0,1014.302,0,1.843,1.413,1,1,0,ASK
28,1779176162.358,0,0.5336,0.6861,999.0,1011.622,0,0,0.4873,1,1.133,-1,0,0.0,1011.622,0,1.5677,1.855,1,1,0,ASK
28,1779176162.358,1,0.4055,0.7597,999.0,1014.875,0,0,0.5676,1,1.133,-1,0,0.0,1014.875,0,4.2128,1.279,1,1,0,ASK
28,1779176162.358,2,0.6266,0.6375,999.0,1014.875,0,0,0.4554,1,1.133,-1,0,0.0,1014.875,0,1.8459,1.985,1,1,0,ASK
29,1779176162.921,0,0.5336,0.6861,999.0,1012.185,0,0,0.4873,1,1.696,-1,0,0.0,1012.185,0,1.5677,2.418,1,1,0,ASK
29,1779176162.921,1,0.4055,0.7597,999.0,1015.438,0,0,0.5676,1,1.696,-1,0,0.0,1015.438,0,4.2141,1.842,1,1,0,ASK
29,1779176162.921,2,0.6266,0.6375,999.0,1015.438,0,0,0.4554,1,1.696,-1,0,0.0,1015.438,0,1.8473,2.548,1,1,0,ASK
30,1779176163.492,0,0.5336,0.6861,999.0,1012.756,0,0,0.4873,1,2.267,-1,0,0.0,1012.756,0,1.5677,2.989,1,1,0,ASK
30,1779176163.492,1,0.4062,0.7611,999.0,1016.009,0,0,0.5689,1,2.267,-1,0,0.0,1016.009,0,4.2168,2.414,1,1,0,ASK
30,1779176163.492,2,0.6273,0.6389,999.0,1016.009,0,0,0.457,1,2.267,-1,0,0.0,1016.009,0,1.8487,3.12,1,1,0,CLEANUP_CANDIDATE
31,1779176164.075,0,0.5336,0.6861,999.0,1013.339,0,0,0.4873,1,2.851,-1,0,0.0,1013.339,0,1.5677,3.573,1,1,0,CLEANUP_CANDIDATE
31,1779176164.075,1,0.4062,0.7611,999.0,1016.592,0,0,0.5689,1,2.851,-1,0,0.0,1016.592,0,4.2201,2.997,1,1,0,ASK
31,1779176164.075,2,0.6273,0.6389,999.0,1016.592,0,0,0.457,1,2.851,-1,0,0.0,1016.592,0,1.85,3.703,1,1,0,CLEANUP_CANDIDATE
32,1779176164.615,0,0.5336,0.6861,999.0,1013.879,0,0,0.4873,1,3.39,-1,0,0.0,1013.879,0,1.569,4.113,1,1,0,CLEANUP_CANDIDATE
32,1779176164.615,1,0.4062,0.7611,999.0,1017.132,0,0,0.5689,1,3.39,-1,0,0.0,1017.132,0,4.2225,3.537,1,1,0,CLEANUP_CANDIDATE
32,1779176164.615,2,0.6273,0.6389,999.0,1017.132,0,0,0.457,1,3.39,-1,0,0.0,1017.132,0,1.8514,4.243,1,1,0,CLEANUP_CANDIDATE
33,1779176165.201,0,0.5336,0.6861,999.0,1014.465,0,0,0.4873,1,3.977,-1,0,0.0,1014.465,0,1.569,4.699,1,1,0,CLEANUP_CANDIDATE
33,1779176165.201,1,0.4062,0.7597,999.0,1017.718,0,0,0.5675,1,3.977,-1,0,0.0,1017.718,0,4.2231,4.123,1,1,0,CLEANUP_CANDIDATE
33,1779176165.201,2,0.6273,0.6389,999.0,1017.718,0,0,0.457,1,3.977,-1,0,0.0,1017.718,0,1.8527,4.829,1,1,0,CLEANUP_CANDIDATE
34,1779176165.809,0,0.5336,0.6875,999.0,1015.073,0,0,0.4887,1,4.585,-1,0,0.0,1015.073,0,1.5711,5.307,1,1,0,CLEANUP_CANDIDATE
34,1779176165.809,1,0.4062,0.7611,999.0,1018.326,0,0,0.5689,1,4.585,-1,0,0.0,1018.326,0,4.2238,4.731,1,1,0,CLEANUP_CANDIDATE
34,1779176165.809,2,0.6273,0.6389,999.0,1018.326,0,0,0.457,1,4.585,-1,0,0.0,1018.326,0,1.8527,5.437,1,1,0,CLEANUP_CANDIDATE
35,1779176166.365,0,0.5336,0.6875,999.0,1015.629,0,0,0.4887,1,5.141,-1,0,0.0,1015.629,0,1.5711,5.863,1,1,0,CLEANUP_CANDIDATE
35,1779176166.365,1,0.4062,0.7611,999.0,1018.882,0,0,0.5689,1,5.141,-1,0,0.0,1018.882,0,4.2238,5.287,1,1,0,CLEANUP_CANDIDATE
35,1779176166.365,2,0.6281,0.6389,999.0,1018.882,0,0,0.4572,1,5.141,-1,0,0.0,1018.882,0,1.8534,5.993,1,1,0,CLEANUP_CANDIDATE
36,1779176166.889,0,0.5336,0.6875,999.0,1016.153,0,0,0.4887,1,5.664,-1,0,0.0,1016.153,0,1.5724,6.386,1,1,0,CLEANUP_CANDIDATE
36,1779176166.889,1,0.4062,0.7611,999.0,1019.406,0,0,0.5689,1,5.664,-1,0,0.0,1019.406,0,4.2238,5.81,1,1,0,CLEANUP_CANDIDATE
36,1779176166.889,2,0.6281,0.6389,999.0,1019.406,0,0,0.4572,1,5.664,-1,0,0.0,1019.406,0,1.8561,6.517,1,1,0,CLEANUP_CANDIDATE
37,1779176167.445,0,0.5336,0.6861,999.0,1016.709,0,0,0.4873,1,6.221,-1,0,0.0,1016.709,0,1.5731,6.943,1,1,0,CLEANUP_CANDIDATE
37,1779176167.445,1,0.4062,0.7611,999.0,1019.962,0,0,0.5689,1,6.221,-1,0,0.0,1019.962,0,4.2238,6.367,1,1,0,CLEANUP_CANDIDATE
37,1779176167.445,2,0.6273,0.6389,999.0,1019.962,0,0,0.457,1,6.221,-1,0,0.0,1019.962,0,1.8568,7.073,1,1,0,CLEANUP_CANDIDATE
38,1779176168.024,0,0.5336,0.6875,999.0,1017.288,0,0,0.4887,1,6.799,-1,0,0.0,1017.288,0,1.5738,7.521,1,1,0,CLEANUP_CANDIDATE
38,1779176168.024,1,0.4062,0.7611,999.0,1020.541,0,0,0.5689,1,6.799,-1,0,0.0,1020.541,0,4.2238,6.945,1,1,0,CLEANUP_CANDIDATE
38,1779176168.024,2,0.6281,0.6389,999.0,1020.541,0,0,0.4572,1,6.799,-1,0,0.0,1020.541,0,1.8589,7.652,1,1,0,CLEANUP_CANDIDATE
39,1779176168.579,0,0.5336,0.6875,999.0,1017.843,0,0,0.4887,1,0.0,-1,0,0.0,1017.843,0,1.5738,8.076,1,1,0,CLEANUP_CANDIDATE
39,1779176168.579,1,0.4062,0.7611,999.0,1021.096,0,0,0.5689,1,0.0,-1,0,0.0,1021.096,0,4.2238,7.5,1,1,0,CLEANUP_CANDIDATE
39,1779176168.579,2,0.6281,0.6389,999.0,1021.096,0,0,0.4572,1,0.0,-1,0,0.0,1021.096,0,1.8602,8.207,1,1,0,CLEANUP_CANDIDATE
40,1779176169.159,0,0.5336,0.6875,999.0,1018.423,0,0,0.4887,1,0.0,-1,0,0.0,1018.423,0,1.5738,8.656,1,1,0,CLEANUP_CANDIDATE
40,1779176169.159,1,0.4062,0.7611,999.0,1021.676,0,0,0.5689,1,0.0,-1,0,0.0,1021.676,0,4.2252,8.08,1,1,0,CLEANUP_CANDIDATE
40,1779176169.159,2,0.6273,0.6389,999.0,1021.676,0,0,0.457,1,0.0,-1,0,0.0,1021.676,0,1.8609,8.787,1,1,0,CLEANUP_CANDIDATE
41,1779176169.719,0,0.5336,0.6875,999.0,1018.983,0,0,0.4887,1,0.0,-1,0,0.0,1018.983,0,1.5738,9.216,1,1,0,CLEANUP_CANDIDATE
41,1779176169.719,1,0.4078,0.7625,999.0,1022.236,0,0,0.57,1,0.0,-1,0,0.0,1022.236,0,4.2272,8.641,1,1,0,CLEANUP_CANDIDATE
41,1779176169.719,2,0.6273,0.6389,999.0,1022.236,0,0,0.457,1,0.0,-1,0,0.0,1022.236,0,1.8623,9.347,1,1,0,CLEANUP_CANDIDATE
42,1779176170.28,0,0.5336,0.6875,999.0,1019.544,0,0,0.4887,1,0.0,-1,0,0.0,1019.544,0,1.5738,9.778,1,1,0,CLEANUP_CANDIDATE
42,1779176170.28,1,0.4078,0.7625,999.0,1022.797,0,0,0.57,1,0.0,-1,0,0.0,1022.797,0,4.2272,9.202,1,1,0,CLEANUP_CANDIDATE
42,1779176170.28,2,0.6273,0.6389,999.0,1022.797,0,0,0.457,1,0.0,-1,0,0.0,1022.797,0,1.8623,9.908,1,1,0,CLEANUP_CANDIDATE
43,1779176170.855,0,0.5336,0.6875,999.0,1020.119,0,0,0.4887,1,0.0,-1,0,0.0,1020.119,0,1.5738,10.353,1,1,0,CLEANUP_CANDIDATE
43,1779176170.855,1,0.4078,0.7625,999.0,1023.372,0,0,0.57,1,0.0,-1,0,0.0,1023.372,0,4.2272,9.777,1,1,0,CLEANUP_CANDIDATE
43,1779176170.855,2,0.6273,0.6389,999.0,1023.372,0,0,0.457,1,0.0,-1,0,0.0,1023.372,0,1.8636,10.483,1,1,0,CLEANUP_CANDIDATE
44,1779176171.415,0,0.5336,0.6875,999.0,1020.679,0,0,0.4887,1,0.0,-1,0,0.0,1020.679,0,1.5738,10.913,1,1,0,CLEANUP_CANDIDATE
44,1779176171.415,1,0.4078,0.7625,999.0,1023.932,0,0,0.57,1,0.0,-1,0,0.0,1023.932,0,4.2272,10.337,1,1,0,CLEANUP_CANDIDATE
44,1779176171.415,2,0.6273,0.6389,999.0,1023.932,0,0,0.457,1,0.0,-1,0,0.0,1023.932,0,1.8636,11.043,1,1,0,CLEANUP_CANDIDATE
45,1779176171.991,0,0.5336,0.6875,999.0,1021.256,0,0,0.4887,1,0.0,-1,0,0.0,1021.256,0,1.5738,11.489,1,1,0,CLEANUP_CANDIDATE
45,1779176171.991,1,0.4078,0.7625,999.0,1024.508,0,0,0.57,1,0.0,-1,0,0.0,1024.508,0,4.2272,10.913,1,1,0,CLEANUP_CANDIDATE
45,1779176171.991,2,0.6273,0.6389,999.0,1024.508,0,0,0.457,1,0.0,-1,0,0.0,1024.508,0,1.8636,11.619,1,1,0,CLEANUP_CANDIDATE
46,1779176172.551,0,0.5336,0.6875,999.0,1021.815,0,0,0.4887,1,0.0,-1,0,0.0,1021.815,0,1.5738,12.049,1,1,0,CLEANUP_CANDIDATE
46,1779176172.551,1,0.4078,0.7625,999.0,1025.068,0,0,0.57,1,0.0,-1,0,0.0,1025.068,0,4.2272,11.473,1,1,0,CLEANUP_CANDIDATE
46,1779176172.551,2,0.6281,0.6389,999.0,1025.068,0,0,0.4572,1,0.0,-1,0,0.0,1025.068,0,1.8643,12.179,1,1,0,CLEANUP_CANDIDATE
47,1779176173.124,0,0.5336,0.6875,999.0,1022.388,0,0,0.4887,1,0.0,-1,0,0.0,1022.388,0,1.5738,12.621,1,1,0,CLEANUP_CANDIDATE
47,1779176173.124,1,0.4078,0.7625,999.0,1025.64,0,0,0.57,1,0.0,-1,0,0.0,1025.64,0,4.2272,12.045,1,1,0,CLEANUP_CANDIDATE
47,1779176173.124,2,0.6273,0.6389,999.0,1025.64,0,0,0.457,1,0.0,-1,0,0.0,1025.64,0,1.865,12.751,1,1,0,CLEANUP_CANDIDATE
48,1779176173.688,0,0.5336,0.6875,999.0,1022.952,0,0,0.4887,1,0.0,-1,0,0.0,1022.952,0,1.5738,13.186,1,1,0,CLEANUP_CANDIDATE
48,1779176173.688,1,0.4078,0.7625,999.0,1026.205,0,0,0.57,1,0.0,-1,0,0.0,1026.205,0,4.2272,12.61,1,1,0,CLEANUP_CANDIDATE
48,1779176173.688,2,0.6273,0.6389,999.0,1026.205,0,0,0.457,1,0.0,-1,0,0.0,1026.205,0,1.865,13.316,1,1,0,CLEANUP_CANDIDATE
49,1779176174.246,0,0.5336,0.6875,999.0,1023.51,0,0,0.4887,1,0.0,-1,0,0.0,1023.51,0,1.5738,13.743,1,1,0,CLEANUP_CANDIDATE
49,1779176174.246,1,0.4078,0.7625,999.0,1026.763,0,0,0.57,1,0.0,-1,0,0.0,1026.763,0,4.2272,13.168,1,1,0,CLEANUP_CANDIDATE
49,1779176174.246,2,0.6273,0.6389,999.0,1026.763,0,0,0.457,1,0.0,-1,0,0.0,1026.763,0,1.8664,13.874,1,1,0,CLEANUP_CANDIDATE
50,1779176174.824,0,0.5336,0.6875,999.0,1024.088,0,0,0.4887,1,0.0,-1,0,0.0,1024.088,0,1.5738,14.321,1,1,0,CLEANUP_CANDIDATE
50,1779176174.824,1,0.4078,0.7625,999.0,1027.341,0,0,0.57,1,0.0,-1,0,0.0,1027.341,0,4.2272,13.745,1,1,0,CLEANUP_CANDIDATE
50,1779176174.824,2,0.6273,0.6389,999.0,1027.341,0,0,0.457,1,0.0,-1,0,0.0,1027.341,0,1.8664,14.452,1,1,0,CLEANUP_CANDIDATE
51,1779176175.383,0,0.5336,0.6875,999.0,1024.647,0,0,0.4887,1,0.0,-1,0,0.0,1024.647,0,1.5738,14.881,1,1,0,CLEANUP_CANDIDATE
51,1779176175.383,1,0.4078,0.7625,999.0,1027.9,0,0,0.57,1,0.0,-1,0,0.0,1027.9,0,4.2272,14.305,1,1,0,CLEANUP_CANDIDATE
51,1779176175.383,2,0.6273,0.6389,999.0,1027.9,0,0,0.457,1,0.0,-1,0,0.0,1027.9,0,1.8677,15.011,1,1,0,CLEANUP_CANDIDATE
52,1779176175.955,0,0.5336,0.6875,999.0,1025.219,0,0,0.4887,1,0.0,-1,0,0.0,1025.219,0,1.5738,15.452,1,1,0,CLEANUP_CANDIDATE
52,1779176175.955,1,0.4078,0.7625,999.0,1028.472,0,0,0.57,1,0.0,-1,0,0.0,1028.472,0,4.2272,14.876,1,1,0,CLEANUP_CANDIDATE
52,1779176175.955,2,0.6281,0.6389,999.0,1028.472,0,0,0.4572,1,0.0,-1,0,0.0,1028.472,0,1.8684,15.582,1,1,0,CLEANUP_CANDIDATE
53,1779176176.52,0,0.5336,0.6875,999.0,1025.784,0,0,0.4887,1,0.0,-1,0,0.0,1025.784,0,1.5738,16.018,1,1,0,CLEANUP_CANDIDATE
53,1779176176.52,1,0.4078,0.7625,999.0,1029.037,0,0,0.57,1,0.0,-1,0,0.0,1029.037,0,4.2272,15.442,1,1,0,CLEANUP_CANDIDATE
53,1779176176.52,2,0.6273,0.6389,999.0,1029.037,0,0,0.457,1,0.0,-1,0,0.0,1029.037,0,1.8691,16.148,1,1,0,CLEANUP_CANDIDATE
54,1779176177.094,0,0.5336,0.6875,999.0,1026.358,0,0,0.4887,1,0.0,-1,0,0.0,1026.358,0,1.5738,16.592,1,1,0,CLEANUP_CANDIDATE
54,1779176177.094,1,0.4078,0.7625,999.0,1029.611,0,0,0.57,1,0.0,-1,0,0.0,1029.611,0,4.2272,16.016,1,1,0,CLEANUP_CANDIDATE
54,1779176177.094,2,0.6273,0.6389,999.0,1029.611,0,0,0.457,1,0.0,-1,0,0.0,1029.611,0,1.8704,16.722,1,1,0,CLEANUP_CANDIDATE
55,1779176177.654,0,0.5336,0.6875,999.0,1026.918,0,0,0.4887,1,0.0,-1,0,0.0,1026.918,0,1.5738,17.151,1,1,0,CLEANUP_CANDIDATE
55,1779176177.654,1,0.4078,0.7625,999.0,1030.17,0,0,0.57,1,0.0,-1,0,0.0,1030.17,0,4.2272,16.575,1,1,0,CLEANUP_CANDIDATE
55,1779176177.654,2,0.6273,0.6389,999.0,1030.17,0,0,0.457,1,0.0,-1,0,0.0,1030.17,0,1.8718,17.281,1,1,0,CLEANUP_CANDIDATE
56,1779176178.209,0,0.5336,0.6875,999.0,1027.473,0,0,0.4887,1,0.0,-1,0,0.0,1027.473,0,1.5738,17.707,1,1,0,CLEANUP_CANDIDATE
56,1779176178.209,1,0.4078,0.7625,999.0,1030.726,0,0,0.57,1,0.0,-1,0,0.0,1030.726,0,4.2272,17.131,1,1,0,CLEANUP_CANDIDATE
56,1779176178.209,2,0.6273,0.6389,999.0,1030.726,0,0,0.457,1,0.0,-1,0,0.0,1030.726,0,1.8732,17.837,1,1,0,CLEANUP_CANDIDATE
57,1779176178.791,0,0.5336,0.6875,999.0,1028.055,0,0,0.4887,1,0.0,-1,0,0.0,1028.055,0,1.5738,18.289,1,1,0,CLEANUP_CANDIDATE
