scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
29,1779178499.908,2,0.8555,0.5792,0.227,1015.45,0,0,0.5197,1,0.0,0,0,0.0,1015.45,0,0.0,16.45,0,0,1,IDLE
30,1779178500.469,0,0.6945,0.6486,0.0831,0.0,91,0,0.489,1,0.0,0,1,12.9,1016.011,0,0.0,17.011,0,1,0,WAIT
30,1779178500.469,1,0.5016,0.7472,0.0928,0.0,92,0,0.5472,1,0.0,0,0,13.04,15.03,1,0.0,17.011,0,1,0,IDLE
30,1779178500.469,2,0.8555,0.5806,0.2266,1016.011,0,0,0.5208,1,0.0,0,0,0.0,1016.011,0,0.0,17.011,0,0,1,IDLE
31,1779178501.044,0,0.6945,0.6486,0.0833,0.0,95,0,0.489,1,0.0,0,1,13.475,1016.586,0,0.0,17.586,0,1,0,WAIT
31,1779178501.044,1,0.5016,0.7472,0.0927,0.0,96,0,0.5472,1,0.0,0,0,13.615,15.605,1,0.0,17.586,0,1,0,IDLE
31,1779178501.044,2,0.8555,0.5806,0.2268,1016.586,0,0,0.5208,1,0.0,0,0,0.0,1016.586,0,0.0,17.586,0,0,1,IDLE
32,1779178501.603,0,0.6945,0.6486,0.0833,0.0,99,0,0.489,1,0.0,0,1,14.035,1017.145,0,0.0,18.145,0,1,0,WAIT
32,1779178501.603,1,0.5016,0.7486,0.0928,0.0,100,0,0.5486,1,0.0,0,0,14.174,16.164,1,0.0,18.145,0,1,0,IDLE
32,1779178501.603,2,0.8555,0.5806,0.2268,1017.145,0,0,0.5208,1,0.0,0,0,0.0,1017.145,0,0.0,18.145,0,0,1,IDLE
33,1779178502.163,0,0.6945,0.6486,0.0831,0.0,103,0,0.489,1,0.0,0,1,14.595,1017.706,0,0.0,18.706,0,1,0,WAIT
33,1779178502.163,1,0.5016,0.7486,0.0929,0.0,104,0,0.5486,1,0.0,0,0,14.734,16.724,1,0.0,18.706,0,1,0,IDLE
33,1779178502.163,2,0.8555,0.5806,0.2266,1017.706,0,0,0.5208,1,0.0,0,0,0.0,1017.706,0,0.0,18.706,0,0,1,IDLE
34,1779178502.738,0,0.6945,0.6486,0.0831,0.0,107,0,0.489,1,0.0,0,1,15.17,1018.281,0,0.0,19.281,0,1,0,WAIT
34,1779178502.738,1,0.5016,0.7472,0.0928,0.0,108,0,0.5472,1,0.0,0,0,15.309,17.299,1,0.0,19.281,0,1,0,IDLE
34,1779178502.738,2,0.8555,0.5792,0.2268,1018.281,0,0,0.5197,1,0.0,0,0,0.0,1018.281,0,0.0,19.281,0,0,1,IDLE
35,1779178503.296,0,0.6945,0.6486,0.0831,0.0,111,0,0.489,1,0.0,0,1,15.727,1018.838,0,0.0,19.838,0,1,0,WAIT
35,1779178503.296,1,0.5016,0.7472,0.0928,0.0,112,0,0.5472,1,0.0,0,0,15.867,17.857,1,0.0,19.838,0,1,0,IDLE
35,1779178503.296,2,0.8555,0.5792,0.2268,1018.838,0,0,0.5197,1,0.0,0,0,0.0,1018.838,0,0.0,19.838,0,0,1,IDLE
36,1779178503.876,0,0.6945,0.6486,0.0837,0.0,115,0,0.489,1,0.0,0,1,16.307,1019.418,0,0.0,20.418,0,1,0,WAIT
36,1779178503.876,1,0.5016,0.7486,0.0923,0.0,116,0,0.5486,1,0.0,0,0,16.447,18.437,1,0.0,20.418,0,1,0,IDLE
36,1779178503.876,2,0.8555,0.5806,0.2273,1019.418,0,0,0.5208,1,0.0,0,0,0.0,1019.418,0,0.0,20.418,0,0,1,IDLE
37,1779178504.436,0,0.6953,0.6486,0.0851,0.0,118,0,0.4893,1,0.0,0,1,16.728,0.149,1,0.0,20.978,0,1,0,WAIT
37,1779178504.436,1,0.5016,0.7472,0.1767,0.288,118,0,0.5472,1,0.0,0,0,16.719,0.149,2,0.0,20.978,0,1,0,ASK
37,1779178504.436,2,0.8555,0.5806,0.1857,1019.978,0,0,0.5208,1,0.0,0,0,0.0,1019.978,0,0.0,20.978,0,0,1,IDLE
38,1779178505.012,0,0.693,0.6722,0.0456,0.0,122,0,0.5101,1,0.0,0,1,17.304,0.724,1,0.0,21.554,0,1,0,WAIT
38,1779178505.012,1,0.5016,0.7472,0.1925,0.864,118,0,0.5472,1,0.0,0,0,16.719,0.724,2,0.0,21.554,0,1,0,ASK
38,1779178505.012,2,0.8555,0.5806,0.1341,1020.554,0,0,0.5208,1,0.0,0,0,0.0,1020.554,0,0.0,21.554,0,0,1,IDLE
39,1779178505.571,0,0.6914,0.6694,0.0445,0.0,126,0,0.507,1,0.0,0,1,17.863,1.283,1,0.0,22.113,0,1,0,WAIT
39,1779178505.571,1,0.5016,0.7472,0.1925,1.423,118,0,0.5472,1,0.0,0,0,16.719,1.283,2,0.0,22.113,0,1,0,ASK
39,1779178505.571,2,0.8555,0.5792,0.1341,1021.113,0,0,0.5197,1,0.0,0,0,0.0,1021.113,0,0.0,22.113,0,0,1,IDLE
40,1779178506.132,0,0.6922,0.6736,0.0503,0.0,130,0,0.5111,1,0.0,0,1,18.424,1.845,1,0.0,22.674,0,1,0,WAIT
40,1779178506.132,1,0.5016,0.7472,0.1937,1.984,118,0,0.5472,1,0.0,0,0,16.719,1.845,2,0.0,22.674,0,1,0,ASK
40,1779178506.132,2,0.8555,0.5792,0.1349,1021.674,0,0,0.5197,1,0.0,0,0,0.0,1021.674,0,0.0,22.674,0,0,1,IDLE
41,1779178506.707,0,0.693,0.6653,0.0487,0.0,134,0,0.5037,1,0.0,0,1,18.999,2.419,1,0.0,23.249,0,1,0,WAIT
41,1779178506.707,1,0.5016,0.7472,0.1937,2.558,118,0,0.5472,1,0.0,0,0,16.719,2.419,2,0.0,23.249,0,1,0,ASK
41,1779178506.707,2,0.8555,0.5806,0.1364,1022.249,0,0,0.5208,1,0.0,0,0,0.0,1022.249,0,0.0,23.249,0,0,1,IDLE
