scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label
18,1779169708.701,1,0.6836,0.5333,0.1335,3.824,28,0,0.3805,1,0.0,ASK
18,1779169708.701,2,0.5125,0.6236,0.0508,0.0,59,0,0.4238,1,0.0,WAIT
19,1779169709.277,0,0.8086,0.4806,0.2431,9.216,6,0,0.4171,1,0.0,ASK
19,1779169709.277,1,0.6836,0.5333,0.1337,4.4,28,0,0.3805,1,0.0,ASK
19,1779169709.277,2,0.5469,0.6194,0.0524,0.0,63,0,0.4221,1,0.0,WAIT
20,1779169709.835,0,0.8078,0.4806,0.2423,9.775,6,0,0.4165,1,0.0,ASK
20,1779169709.835,1,0.6836,0.5347,0.1339,4.959,28,0,0.3818,1,0.0,ASK
20,1779169709.835,2,0.5297,0.6181,0.0511,0.0,67,0,0.4191,1,0.0,WAIT
21,1779169710.392,0,0.8086,0.4806,0.243,10.331,6,0,0.4171,1,0.0,ASK
21,1779169710.392,1,0.6836,0.5347,0.1339,5.515,28,0,0.3818,1,0.0,ASK
21,1779169710.392,2,0.5297,0.6139,0.049,0.0,71,0,0.415,1,0.0,WAIT
22,1779169710.972,0,0.8086,0.4806,0.2429,10.912,6,0,0.4171,1,0.0,ASK
22,1779169710.972,1,0.6836,0.5347,0.134,6.095,28,0,0.3818,1,0.0,ASK
22,1779169710.972,2,0.5305,0.6167,0.0517,0.0,75,0,0.4178,1,0.0,WAIT
23,1779169711.533,0,0.8086,0.4806,0.244,11.472,6,0,0.4171,1,0.0,ASK
23,1779169711.533,1,0.6828,0.5347,0.135,6.656,28,0,0.3814,1,0.0,ASK
23,1779169711.533,2,0.5312,0.6167,0.0552,0.0,79,0,0.4178,1,0.0,WAIT
24,1779169712.108,0,0.8078,0.4806,0.2461,12.047,6,0,0.4165,1,0.0,ASK
24,1779169712.108,1,0.6836,0.5347,0.1383,7.231,28,0,0.3818,1,0.0,ASK
24,1779169712.108,2,0.5312,0.6111,0.052,0.0,83,0,0.4123,1,0.0,WAIT
25,1779169712.668,0,0.8086,0.4806,0.2475,12.608,6,0,0.4171,1,0.0,ASK
25,1779169712.668,1,0.6836,0.5347,0.139,7.792,28,0,0.3818,1,0.0,ASK
25,1779169712.668,2,0.5312,0.6111,0.052,0.0,87,0,0.4123,1,0.0,WAIT
26,1779169713.245,0,0.8086,0.4806,0.2475,13.184,6,0,0.4171,1,0.0,ASK
26,1779169713.245,1,0.6836,0.5333,0.1389,8.368,28,0,0.3805,1,0.0,ASK
26,1779169713.245,2,0.5312,0.6111,0.052,0.0,91,0,0.4123,1,0.0,WAIT
27,1779169713.804,0,0.8086,0.4806,0.2475,13.743,6,0,0.4171,1,0.0,ASK
27,1779169713.804,1,0.6828,0.5347,0.1383,8.927,28,0,0.3814,1,0.0,ASK
27,1779169713.804,2,0.5312,0.6111,0.052,0.0,95,0,0.4123,1,0.0,WAIT
28,1779169714.365,0,0.8086,0.4806,0.2475,14.304,6,0,0.4171,1,0.0,ASK
28,1779169714.365,1,0.6836,0.5347,0.139,9.488,28,0,0.3818,1,0.0,ASK
