scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label,source_file
138,1779176796.897,1,0.632,0.6986,999.0,8.208,3,0,0.5158,1,0.0,-1,0,0.417,8.064,3,0.0,0.128,1,1,0,ASK,interaction_idle_v2.csv
138,1779176796.897,2,0.8633,0.5972,999.0,1077.211,0,0,0.5383,1,0.0,-1,0,0.0,1077.211,0,0.0,0.128,1,0,1,IDLE,interaction_idle_v2.csv
139,1779176797.473,0,0.7641,0.6417,999.0,1077.787,0,0,0.5146,1,0.0,-1,0,0.0,1077.787,0,0.0,0.704,1,0,1,IDLE,interaction_idle_v2.csv
139,1779176797.473,1,0.632,0.6986,999.0,8.783,3,0,0.5158,1,0.0,-1,0,0.417,8.639,3,0.0,0.704,1,1,0,ASK,interaction_idle_v2.csv
139,1779176797.473,2,0.8633,0.5958,999.0,1077.787,0,0,0.5373,1,0.0,-1,0,0.0,1077.787,0,0.0,0.704,1,0,1,IDLE,interaction_idle_v2.csv
140,1779176798.03,0,0.7641,0.6417,999.0,1078.344,0,0,0.5146,1,0.0,-1,0,0.0,1078.344,0,0.0,1.261,1,0,1,IDLE,interaction_idle_v2.csv
140,1779176798.03,1,0.632,0.6972,999.0,9.341,3,0,0.5145,1,0.0,-1,0,0.417,9.197,3,0.0,1.261,1,1,0,ASK,interaction_idle_v2.csv
140,1779176798.03,2,0.8633,0.5972,999.0,1078.344,0,0,0.5383,1,0.0,-1,0,0.0,1078.344,0,0.0,1.261,1,0,1,IDLE,interaction_idle_v2.csv
141,1779176798.609,0,0.7648,0.6417,999.0,1078.923,0,0,0.515,1,0.0,-1,0,0.0,1078.923,0,0.0,1.84,1,0,1,IDLE,interaction_idle_v2.csv
141,1779176798.609,1,0.632,0.6986,999.0,9.919,3,0,0.5158,1,0.0,-1,0,0.417,9.775,3,0.0,1.84,1,1,0,ASK,interaction_idle_v2.csv
141,1779176798.609,2,0.8633,0.5958,999.0,1078.923,0,0,0.5373,1,0.0,-1,0,0.0,1078.923,0,0.0,1.84,1,0,1,IDLE,interaction_idle_v2.csv
142,1779176799.168,0,0.7664,0.6431,999.0,1079.482,0,0,0.517,1,0.0,-1,0,0.0,1079.482,0,0.0,2.399,1,0,1,IDLE,interaction_idle_v2.csv
142,1779176799.168,1,0.6336,0.6986,999.0,10.479,3,0,0.5162,1,0.0,-1,0,0.417,10.335,3,0.0,2.399,1,1,0,IDLE,interaction_idle_v2.csv
142,1779176799.168,2,0.8648,0.5972,999.0,1079.482,0,0,0.5393,1,0.0,-1,0,0.0,1079.482,0,0.0,2.399,1,0,1,IDLE,interaction_idle_v2.csv
143,1779176799.744,0,0.7711,0.6431,999.0,1080.058,0,0,0.5194,1,0.0,-1,0,0.0,1080.058,0,0.0,2.975,1,0,1,IDLE,interaction_idle_v2.csv
143,1779176799.744,1,0.6383,0.6986,999.0,11.055,3,0,0.5174,1,0.0,-1,0,0.417,10.911,3,0.0,2.975,1,1,0,IDLE,interaction_idle_v2.csv
143,1779176799.744,2,0.8703,0.5986,999.0,1080.058,0,0,0.5441,1,0.0,-1,0,0.0,1080.058,0,0.0,2.975,1,0,1,IDLE,interaction_idle_v2.csv
144,1779176800.303,0,0.7711,0.6431,999.0,1080.617,0,0,0.5194,1,0.0,-1,0,0.0,1080.617,0,0.0,3.534,1,0,1,IDLE,interaction_idle_v2.csv
144,1779176800.303,1,0.6383,0.6986,999.0,11.614,3,0,0.5174,1,0.0,-1,0,0.417,11.47,3,0.0,3.534,1,1,0,IDLE,interaction_idle_v2.csv
144,1779176800.303,2,0.8703,0.5986,999.0,1080.617,0,0,0.5441,1,0.0,-1,0,0.0,1080.617,0,0.0,3.534,1,0,1,IDLE,interaction_idle_v2.csv
145,1779176800.865,0,0.7758,0.6444,999.0,1081.179,0,0,0.5231,1,0.0,-1,0,0.0,1081.179,0,0.0,4.096,1,0,1,IDLE,interaction_idle_v2.csv
145,1779176800.865,1,0.643,0.6986,999.0,12.176,3,0,0.5187,1,0.0,-1,0,0.417,12.032,3,0.0,4.096,1,1,0,IDLE,interaction_idle_v2.csv
145,1779176800.865,2,0.875,0.6,999.0,1081.179,0,0,0.5483,1,0.0,-1,0,0.0,1081.179,0,0.0,4.096,1,0,1,IDLE,interaction_idle_v2.csv
146,1779176801.442,0,0.7758,0.6444,999.0,1081.756,0,0,0.5231,1,0.0,-1,0,0.0,1081.756,0,0.0,4.673,1,0,1,IDLE,interaction_idle_v2.csv
146,1779176801.442,1,0.643,0.7,999.0,12.752,3,0,0.52,1,0.0,-1,0,0.417,12.608,3,0.0,4.673,1,1,0,IDLE,interaction_idle_v2.csv
146,1779176801.442,2,0.875,0.6,999.0,1081.756,0,0,0.5483,1,0.0,-1,0,0.0,1081.756,0,0.0,4.673,1,0,1,IDLE,interaction_idle_v2.csv
147,1779176802.001,0,0.7758,0.6444,999.0,1082.315,0,0,0.5231,1,0.0,-1,0,0.0,1082.315,0,0.0,5.232,1,0,1,IDLE,interaction_idle_v2.csv
147,1779176802.001,1,0.643,0.6986,999.0,13.312,3,0,0.5187,1,0.0,-1,0,0.417,13.168,3,0.0,5.232,1,1,0,IDLE,interaction_idle_v2.csv
147,1779176802.001,2,0.875,0.6,999.0,1082.315,0,0,0.5483,1,0.0,-1,0,0.0,1082.315,0,0.0,5.232,1,0,1,IDLE,interaction_idle_v2.csv
148,1779176802.576,0,0.775,0.6444,999.0,1082.89,0,0,0.5226,1,0.0,-1,0,0.0,1082.89,0,0.0,5.807,1,0,1,IDLE,interaction_idle_v2.csv
148,1779176802.576,1,0.643,0.6986,999.0,13.886,3,0,0.5187,1,0.0,-1,0,0.417,13.743,3,0.0,5.807,1,1,0,IDLE,interaction_idle_v2.csv
148,1779176802.576,2,0.875,0.6,999.0,1082.89,0,0,0.5483,1,0.0,-1,0,0.0,1082.89,0,0.0,5.807,1,0,1,IDLE,interaction_idle_v2.csv
149,1779176803.137,0,0.7758,0.6444,999.0,1083.451,0,0,0.5231,1,0.0,-1,0,0.0,1083.451,0,0.0,6.368,1,0,1,IDLE,interaction_idle_v2.csv
149,1779176803.137,1,0.643,0.6986,999.0,14.448,3,0,0.5187,1,0.0,-1,0,0.417,14.304,3,0.0,6.368,1,1,0,IDLE,interaction_idle_v2.csv
149,1779176803.137,2,0.875,0.6,999.0,1083.451,0,0,0.5483,1,0.0,-1,0,0.0,1083.451,0,0.0,6.368,1,0,1,IDLE,interaction_idle_v2.csv
150,1779176803.695,0,0.7758,0.6444,999.0,1084.009,0,0,0.5231,1,0.0,-1,0,0.0,1084.009,0,0.0,6.926,1,0,1,IDLE,interaction_idle_v2.csv
150,1779176803.695,1,0.643,0.6986,999.0,15.006,3,0,0.5187,1,0.0,-1,0,0.417,14.862,3,0.0,6.926,1,1,0,IDLE,interaction_idle_v2.csv
150,1779176803.695,2,0.875,0.6,999.0,1084.009,0,0,0.5483,1,0.0,-1,0,0.0,1084.009,0,0.0,6.926,1,0,1,IDLE,interaction_idle_v2.csv
151,1779176804.272,0,0.7758,0.6444,999.0,1084.586,0,0,0.5231,1,0.0,-1,0,0.0,1084.586,0,0.0,7.503,1,0,1,IDLE,interaction_idle_v2.csv
151,1779176804.272,1,0.643,0.7,999.0,15.582,3,0,0.52,1,0.0,-1,0,0.417,15.438,3,0.0,7.503,1,1,0,IDLE,interaction_idle_v2.csv
151,1779176804.272,2,0.875,0.6,999.0,1084.586,0,0,0.5483,1,0.0,-1,0,0.0,1084.586,0,0.0,7.503,1,0,1,IDLE,interaction_idle_v2.csv
152,1779176804.833,0,0.7758,0.6444,999.0,1085.147,0,0,0.5231,1,0.0,-1,0,0.0,1085.147,0,0.0,8.064,1,0,1,IDLE,interaction_idle_v2.csv
152,1779176804.833,1,0.643,0.6986,999.0,16.143,3,0,0.5187,1,0.0,-1,0,0.417,15.999,3,0.0,8.064,1,1,0,IDLE,interaction_idle_v2.csv
152,1779176804.833,2,0.875,0.6,999.0,1085.147,0,0,0.5483,1,0.0,-1,0,0.0,1085.147,0,0.0,8.064,1,0,1,IDLE,interaction_idle_v2.csv
153,1779176805.407,0,0.775,0.6444,999.0,1085.721,0,0,0.5226,1,0.0,-1,0,0.0,1085.721,0,0.0,8.638,1,0,1,IDLE,interaction_idle_v2.csv
153,1779176805.407,1,0.643,0.7,999.0,16.717,3,0,0.52,1,0.0,-1,0,0.417,16.573,3,0.0,8.638,1,1,0,IDLE,interaction_idle_v2.csv
153,1779176805.407,2,0.875,0.6,999.0,1085.721,0,0,0.5483,1,0.0,-1,0,0.0,1085.721,0,0.0,8.638,1,0,1,IDLE,interaction_idle_v2.csv
154,1779176805.969,0,0.7758,0.6444,999.0,1086.283,0,0,0.5231,1,0.0,-1,0,0.0,1086.283,0,0.0,9.2,1,0,1,IDLE,interaction_idle_v2.csv
154,1779176805.969,1,0.643,0.6986,999.0,17.28,3,0,0.5187,1,0.0,-1,0,0.417,17.136,3,0.0,9.2,1,1,0,IDLE,interaction_idle_v2.csv
154,1779176805.969,2,0.875,0.6,999.0,1086.283,0,0,0.5483,1,0.0,-1,0,0.0,1086.283,0,0.0,9.2,1,0,1,IDLE,interaction_idle_v2.csv
155,1779176806.539,0,0.7758,0.6444,999.0,1086.853,0,0,0.5231,1,0.0,-1,0,0.0,1086.853,0,0.0,9.77,1,0,1,IDLE,interaction_idle_v2.csv
155,1779176806.539,1,0.643,0.6986,999.0,17.85,3,0,0.5187,1,0.0,-1,0,0.417,17.706,3,0.0,9.77,1,1,0,IDLE,interaction_idle_v2.csv
155,1779176806.539,2,0.875,0.6,999.0,1086.853,0,0,0.5483,1,0.0,-1,0,0.0,1086.853,0,0.0,9.77,1,0,1,IDLE,interaction_idle_v2.csv
156,1779176807.105,0,0.7758,0.6444,999.0,1087.419,0,0,0.5231,1,0.0,-1,0,0.0,1087.419,0,0.0,10.336,1,0,1,IDLE,interaction_idle_v2.csv
156,1779176807.105,1,0.643,0.6986,999.0,18.415,3,0,0.5187,1,0.0,-1,0,0.417,18.271,3,0.0,10.336,1,1,0,IDLE,interaction_idle_v2.csv
156,1779176807.105,2,0.875,0.6,999.0,1087.419,0,0,0.5483,1,0.0,-1,0,0.0,1087.419,0,0.0,10.336,1,0,1,IDLE,interaction_idle_v2.csv
157,1779176807.663,0,0.7758,0.6444,999.0,1087.977,0,0,0.5231,1,0.0,-1,0,0.0,1087.977,0,0.0,10.894,1,0,1,IDLE,interaction_idle_v2.csv
157,1779176807.663,1,0.643,0.6986,999.0,18.974,3,0,0.5187,1,0.0,-1,0,0.417,18.83,3,0.0,10.894,1,1,0,IDLE,interaction_idle_v2.csv
157,1779176807.663,2,0.875,0.6,999.0,1087.977,0,0,0.5483,1,0.0,-1,0,0.0,1087.977,0,0.0,10.894,1,0,1,IDLE,interaction_idle_v2.csv
158,1779176808.241,0,0.7758,0.6444,999.0,1088.556,0,0,0.5231,1,0.0,-1,0,0.0,1088.556,0,0.0,11.472,1,0,1,IDLE,interaction_idle_v2.csv
158,1779176808.241,1,0.643,0.7,999.0,19.552,3,0,0.52,1,0.0,-1,0,0.417,19.408,3,0.0,11.472,1,1,0,IDLE,interaction_idle_v2.csv
158,1779176808.241,2,0.875,0.6,999.0,1088.556,0,0,0.5483,1,0.0,-1,0,0.0,1088.556,0,0.0,11.472,1,0,1,IDLE,interaction_idle_v2.csv
159,1779176808.8,0,0.7758,0.6444,999.0,1089.114,0,0,0.5231,1,0.0,-1,0,0.0,1089.114,0,0.0,12.031,1,0,1,IDLE,interaction_idle_v2.csv
159,1779176808.8,1,0.643,0.6986,999.0,20.111,3,0,0.5187,1,0.0,-1,0,0.417,19.967,3,0.0,12.031,1,1,0,IDLE,interaction_idle_v2.csv
159,1779176808.8,2,0.875,0.6,999.0,1089.114,0,0,0.5483,1,0.0,-1,0,0.0,1089.114,0,0.0,12.031,1,0,1,IDLE,interaction_idle_v2.csv
160,1779176809.378,0,0.7758,0.6444,999.0,1089.692,0,0,0.5231,1,0.0,-1,0,0.0,1089.692,0,0.0,12.609,1,0,1,IDLE,interaction_idle_v2.csv
160,1779176809.378,1,0.643,0.6986,999.0,20.688,3,0,0.5187,1,0.0,-1,0,0.417,20.544,3,0.0,12.609,1,1,0,IDLE,interaction_idle_v2.csv
160,1779176809.378,2,0.875,0.6,999.0,1089.692,0,0,0.5483,1,0.0,-1,0,0.0,1089.692,0,0.0,12.609,1,0,1,IDLE,interaction_idle_v2.csv
161,1779176809.937,0,0.7758,0.6444,999.0,1090.251,0,0,0.5231,1,0.0,-1,0,0.0,1090.251,0,0.0,13.168,1,0,1,IDLE,interaction_idle_v2.csv
161,1779176809.937,1,0.643,0.6986,999.0,21.248,3,0,0.5187,1,0.0,-1,0,0.417,21.104,3,0.0,13.168,1,1,0,IDLE,interaction_idle_v2.csv
161,1779176809.937,2,0.875,0.6,999.0,1090.251,0,0,0.5483,1,0.0,-1,0,0.0,1090.251,0,0.0,13.168,1,0,1,IDLE,interaction_idle_v2.csv
162,1779176810.513,0,0.7758,0.6444,999.0,1090.827,0,0,0.5231,1,0.0,-1,0,0.0,1090.827,0,0.0,13.744,1,0,1,IDLE,interaction_idle_v2.csv
162,1779176810.513,1,0.643,0.6986,999.0,21.824,3,0,0.5187,1,0.0,-1,0,0.417,21.68,3,0.0,13.744,1,1,0,IDLE,interaction_idle_v2.csv
162,1779176810.513,2,0.875,0.6,999.0,1090.827,0,0,0.5483,1,0.0,-1,0,0.0,1090.827,0,0.0,13.744,1,0,1,IDLE,interaction_idle_v2.csv
163,1779176811.068,0,0.7758,0.6444,999.0,1091.383,0,0,0.5231,1,0.0,-1,0,0.0,1091.383,0,0.0,14.299,1,0,1,IDLE,interaction_idle_v2.csv
163,1779176811.068,1,0.643,0.6986,999.0,22.379,3,0,0.5187,1,0.0,-1,0,0.417,22.235,3,0.0,14.299,1,1,0,IDLE,interaction_idle_v2.csv
163,1779176811.068,2,0.875,0.6,999.0,1091.383,0,0,0.5483,1,0.0,-1,0,0.0,1091.383,0,0.0,14.299,1,0,1,IDLE,interaction_idle_v2.csv
164,1779176811.632,0,0.7758,0.6444,999.0,1091.946,0,0,0.5231,1,0.0,-1,0,0.0,1091.946,0,0.0,14.863,1,0,1,IDLE,interaction_idle_v2.csv
164,1779176811.632,1,0.6422,0.6986,999.0,22.942,3,0,0.5185,1,0.0,-1,0,0.417,22.798,3,0.0,14.863,1,1,0,IDLE,interaction_idle_v2.csv
164,1779176811.632,2,0.875,0.6,999.0,1091.946,0,0,0.5483,1,0.0,-1,0,0.0,1091.946,0,0.0,14.863,1,0,1,IDLE,interaction_idle_v2.csv
165,1779176812.208,0,0.7758,0.6444,999.0,1092.522,0,0,0.5231,1,0.0,-1,0,0.0,1092.522,0,0.0,15.439,1,0,1,IDLE,interaction_idle_v2.csv
165,1779176812.208,1,0.6414,0.6986,999.0,23.519,3,0,0.5183,1,0.0,-1,0,0.417,23.375,3,0.0,15.439,1,1,0,IDLE,interaction_idle_v2.csv
165,1779176812.208,2,0.875,0.6,999.0,1092.522,0,0,0.5483,1,0.0,-1,0,0.0,1092.522,0,0.0,15.439,1,0,1,IDLE,interaction_idle_v2.csv
166,1779176812.769,0,0.7758,0.6444,999.0,1093.083,0,0,0.5231,1,0.0,-1,0,0.0,1093.083,0,0.0,16.0,1,0,1,IDLE,interaction_idle_v2.csv
166,1779176812.769,1,0.6414,0.6986,999.0,24.08,3,0,0.5183,1,0.0,-1,0,0.417,23.936,3,0.0,16.0,1,1,0,IDLE,interaction_idle_v2.csv
166,1779176812.769,2,0.875,0.6,999.0,1093.083,0,0,0.5483,1,0.0,-1,0,0.0,1093.083,0,0.0,16.0,1,0,1,IDLE,interaction_idle_v2.csv
0,1779177637.793,0,0.8008,0.6431,999.0,999.0,0,0,0.5355,1,0.0,-1,0,0.0,999.0,0,0.0,0.0,0,0,1,IDLE,interaction_red_active.csv
0,1779177637.793,1,0.6633,0.6972,999.0,999.0,0,0,0.5233,1,0.0,-1,0,0.0,999.0,0,0.0,0.0,0,0,1,IDLE,interaction_red_active.csv
0,1779177637.793,2,0.8812,0.5875,999.0,999.0,0,0,0.5436,1,0.0,-1,0,0.0,999.0,0,0.0,0.0,0,0,1,IDLE,interaction_red_active.csv
1,1779177638.373,0,0.8172,0.6458,999.0,999.58,0,0,0.5472,1,0.0,-1,0,0.0,999.58,0,0.0,0.29,0,0,1,IDLE,interaction_red_active.csv
1,1779177638.373,1,0.6781,0.7,999.0,999.58,0,0,0.5308,1,0.0,-1,0,0.0,999.58,0,0.0,0.58,0,0,1,IDLE,interaction_red_active.csv
1,1779177638.373,2,0.8977,0.5903,999.0,999.58,0,0,0.5572,1,0.0,-1,0,0.0,999.58,0,0.0,0.29,0,0,1,IDLE,interaction_red_active.csv
2,1779177638.929,0,0.8172,0.6458,0.5534,1000.135,0,0,0.5472,1,0.0,1,0,0.0,1000.135,0,0.0,0.845,0,0,1,IDLE,interaction_red_active.csv
2,1779177638.929,1,0.6781,0.6986,0.4648,1000.135,0,0,0.5295,1,0.0,1,1,0.0,1000.135,0,0.0,1.135,0,0,1,IDLE,interaction_red_active.csv
2,1779177638.929,2,0.8977,0.5903,0.6056,1000.135,0,0,0.5572,1,0.0,1,0,0.0,1000.135,0,0.0,0.845,0,0,1,IDLE,interaction_red_active.csv
3,1779177639.494,0,0.8172,0.6458,999.0,1000.701,0,0,0.5472,1,0.0,-1,0,0.0,1000.701,0,0.0,1.41,0,0,1,IDLE,interaction_red_active.csv
3,1779177639.494,1,0.6781,0.6986,999.0,1000.701,0,0,0.5295,1,0.0,-1,0,0.0,1000.701,0,0.0,1.701,0,0,1,IDLE,interaction_red_active.csv
3,1779177639.494,2,0.8977,0.5903,999.0,1000.701,0,0,0.5572,1,0.0,-1,0,0.0,1000.701,0,0.0,1.41,0,0,1,IDLE,interaction_red_active.csv
4,1779177640.069,0,0.8172,0.6458,999.0,1001.276,0,0,0.5472,1,0.0,-1,0,0.0,1001.276,0,0.0,1.985,0,0,1,IDLE,interaction_red_active.csv
4,1779177640.069,1,0.6781,0.7,999.0,1001.276,0,0,0.5308,1,0.0,-1,0,0.0,1001.276,0,0.0,2.276,0,0,1,IDLE,interaction_red_active.csv
4,1779177640.069,2,0.8977,0.5903,999.0,1001.276,0,0,0.5572,1,0.0,-1,0,0.0,1001.276,0,0.0,1.985,0,0,1,IDLE,interaction_red_active.csv
5,1779177640.628,0,0.8172,0.6458,0.4441,1001.835,0,0,0.5472,1,0.0,1,0,0.0,1001.835,0,0.0,2.545,0,0,1,IDLE,interaction_red_active.csv
5,1779177640.628,1,0.6773,0.6986,0.3196,1001.835,0,0,0.5292,1,0.0,1,1,0.0,1001.835,0,0.0,2.835,0,0,1,IDLE,interaction_red_active.csv
5,1779177640.628,2,0.8977,0.5903,0.5187,1001.835,0,0,0.5572,1,0.0,1,0,0.0,1001.835,0,0.0,2.545,0,0,1,IDLE,interaction_red_active.csv
6,1779177641.205,0,0.6344,0.5875,0.4651,1002.412,0,1,0.4101,1,0.0,1,0,0.0,1002.412,0,0.1619,0.0,1,0,1,IDLE,interaction_red_active.csv
6,1779177641.205,1,0.5,0.6417,0.3451,1002.412,0,1,0.4417,1,0.0,1,1,0.0,1002.412,0,0.1571,0.0,1,0,1,IDLE,interaction_red_active.csv
6,1779177641.205,2,0.7109,0.5361,0.5361,1002.412,0,1,0.3968,1,0.0,1,0,0.0,1002.412,0,0.1649,0.0,1,0,1,IDLE,interaction_red_active.csv
7,1779177641.766,0,0.5445,0.5944,0.47,1002.973,0,1,0.397,1,0.0,1,0,0.0,1002.973,0,0.1926,0.0,1,0,1,IDLE,interaction_red_active.csv
7,1779177641.766,1,0.4133,0.6569,0.3517,1002.973,0,1,0.4651,1,0.0,1,1,0.0,1002.973,0,0.1884,0.0,1,0,1,IDLE,interaction_red_active.csv
7,1779177641.766,2,0.618,0.5375,0.5394,1002.973,0,1,0.3575,1,0.0,1,0,0.0,1002.973,0,0.1963,0.0,1,0,1,IDLE,interaction_red_active.csv
8,1779177642.341,0,0.5977,0.6347,0.4629,1003.548,0,0,0.4456,1,0.0,1,0,0.0,1003.548,0,0.2367,0.432,1,0,1,IDLE,interaction_red_active.csv
8,1779177642.341,1,0.4672,0.7,0.345,1003.548,0,0,0.5011,1,0.0,1,1,0.0,1003.548,0,0.2314,0.432,1,0,1,IDLE,interaction_red_active.csv
8,1779177642.341,2,0.6703,0.5736,0.5326,1003.548,0,0,0.4106,1,0.0,1,0,0.0,1003.548,0,0.2375,0.432,1,0,1,IDLE,interaction_red_active.csv
9,1779177642.901,0,0.5984,0.6347,0.4161,1004.108,0,0,0.4457,1,0.0,1,0,0.0,1004.108,0,0.2367,0.992,1,0,1,IDLE,interaction_red_active.csv
9,1779177642.901,1,0.468,0.7014,0.2978,1004.108,0,0,0.5024,1,0.0,1,1,0.0,1004.108,0,0.2314,0.992,1,0,1,IDLE,interaction_red_active.csv
9,1779177642.901,2,0.6719,0.5736,0.4862,1004.108,0,0,0.4112,1,0.0,1,0,0.0,1004.108,0,0.2375,0.992,1,0,1,IDLE,interaction_red_active.csv
10,1779177643.461,0,0.6,0.6361,999.0,1004.668,0,0,0.4474,1,0.42,-1,0,0.0,1004.668,0,0.0749,1.552,1,0,1,IDLE,interaction_red_active.csv
10,1779177643.461,1,0.4695,0.7028,999.0,1004.668,0,0,0.5037,1,0.42,-1,0,0.0,1004.668,0,0.0743,1.552,1,0,1,IDLE,interaction_red_active.csv
10,1779177643.461,2,0.6734,0.575,999.0,1004.668,0,0,0.4132,1,0.42,-1,0,0.0,1004.668,0,0.0726,1.552,1,0,1,IDLE,interaction_red_active.csv
11,1779177644.037,0,0.6,0.6361,999.0,1005.244,0,0,0.4474,1,0.996,-1,0,0.0,1005.244,0,0.0,2.128,1,0,1,IDLE,interaction_red_active.csv
11,1779177644.037,1,0.4703,0.7028,999.0,1005.244,0,0,0.5037,1,0.996,-1,0,0.0,1005.244,0,0.0,2.128,1,0,1,IDLE,interaction_red_active.csv
11,1779177644.037,2,0.6734,0.575,999.0,1005.244,0,0,0.4132,1,0.996,-1,0,0.0,1005.244,0,0.0,2.128,1,0,1,IDLE,interaction_red_active.csv
12,1779177644.591,0,0.6,0.6361,999.0,1005.798,0,0,0.4474,1,0.0,-1,0,0.0,1005.798,0,0.0,2.682,1,0,1,IDLE,interaction_red_active.csv
12,1779177644.591,1,0.4695,0.7028,999.0,1005.798,0,0,0.5037,1,0.0,-1,0,0.0,1005.798,0,0.0,2.682,1,0,1,IDLE,interaction_red_active.csv
12,1779177644.591,2,0.6734,0.575,999.0,1005.798,0,0,0.4132,1,0.0,-1,0,0.0,1005.798,0,0.0,2.682,1,0,1,IDLE,interaction_red_active.csv
13,1779177645.172,0,0.6008,0.6361,999.0,1006.379,0,0,0.4476,1,0.0,-1,0,0.0,1006.379,0,0.0,3.263,1,0,1,IDLE,interaction_red_active.csv
13,1779177645.172,1,0.4711,0.7028,999.0,1006.379,0,0,0.5036,1,0.0,-1,0,0.0,1006.379,0,0.0,3.263,1,0,1,IDLE,interaction_red_active.csv
13,1779177645.172,2,0.6734,0.575,999.0,1006.379,0,0,0.4132,1,0.0,-1,0,0.0,1006.379,0,0.0,3.263,1,0,1,IDLE,interaction_red_active.csv
14,1779177645.732,0,0.6,0.6361,0.2703,1006.939,0,0,0.4474,1,0.0,1,0,0.0,1006.939,0,0.0,3.823,1,0,1,IDLE,interaction_red_active.csv
14,1779177645.732,1,0.4703,0.7028,0.1529,1006.939,0,0,0.5037,1,0.0,1,1,0.0,1006.939,0,0.0,3.823,1,0,1,IDLE,interaction_red_active.csv
14,1779177645.732,2,0.0586,0.3264,0.3235,1006.939,0,0,0.4591,1,0.0,1,0,0.0,1006.939,0,0.5449,0.289,1,0,1,IDLE,interaction_red_active.csv
15,1779177646.308,0,0.6008,0.6361,0.2884,1007.515,0,0,0.4476,1,0.0,1,0,0.0,1007.515,0,0.0,4.399,1,0,1,IDLE,interaction_red_active.csv
15,1779177646.308,1,0.4703,0.7028,0.1742,1007.515,0,0,0.5037,1,0.0,1,1,0.0,1007.515,0,0.0,4.399,1,0,1,IDLE,interaction_red_active.csv
15,1779177646.308,2,0.0648,0.3319,0.3537,1007.515,0,1,0.4547,1,0.0,1,0,0.0,1007.515,0,0.5449,0.0,1,0,1,IDLE,interaction_red_active.csv
16,1779177646.867,0,0.6008,0.6361,0.255,1008.074,0,0,0.4476,1,0.0,1,0,0.0,1008.074,0,0.0,4.958,1,0,1,IDLE,interaction_red_active.csv
16,1779177646.867,1,0.4703,0.7056,0.1369,1008.074,0,0,0.5064,1,0.0,1,1,0.0,1008.074,0,0.0,4.958,1,0,1,IDLE,interaction_red_active.csv
16,1779177646.867,2,0.0852,0.3153,0.2909,1008.074,0,1,0.4306,1,0.0,1,0,0.0,1008.074,0,0.5449,0.0,1,0,1,IDLE,interaction_red_active.csv
17,1779177647.43,0,0.6016,0.6361,0.2328,1008.637,0,0,0.4478,1,0.0,1,0,0.0,1008.637,0,0.0,5.522,1,0,1,IDLE,interaction_red_active.csv
17,1779177647.43,1,0.4703,0.7056,0.1158,0.0,2,0,0.5064,1,0.0,1,1,0.274,1008.637,0,0.0,5.522,1,1,0,WAIT,interaction_red_active.csv
17,1779177647.43,2,0.6734,0.5764,0.2997,1008.637,0,0,0.4144,1,0.0,1,0,0.0,1008.637,0,0.5285,0.417,1,0,1,IDLE,interaction_red_active.csv
18,1779177648.005,0,0.6008,0.6361,0.1929,1009.211,0,0,0.4476,1,0.0,1,0,0.0,1009.211,0,0.0,6.096,1,0,1,IDLE,interaction_red_active.csv
18,1779177648.005,1,0.4711,0.7028,0.0753,0.0,6,0,0.5036,1,0.0,1,1,0.848,1009.211,0,0.0,6.096,1,1,0,WAIT,interaction_red_active.csv
18,1779177648.005,2,0.6734,0.5764,0.2619,1009.211,0,0,0.4144,1,0.0,1,0,0.0,1009.211,0,0.5285,0.992,1,0,1,IDLE,interaction_red_active.csv
19,1779177648.565,0,0.6008,0.6375,0.1787,1009.772,0,0,0.449,1,0.0,1,0,0.0,1009.772,0,0.0,6.656,1,0,1,IDLE,interaction_red_active.csv
19,1779177648.565,1,0.4711,0.7014,0.0621,0.0,10,0,0.5022,1,0.0,1,1,1.409,1009.772,0,0.0,6.656,1,1,0,WAIT,interaction_red_active.csv
19,1779177648.565,2,0.6734,0.5764,0.2473,1009.772,0,0,0.4144,1,0.0,1,0,0.0,1009.772,0,0.5285,1.552,1,0,1,IDLE,interaction_red_active.csv
20,1779177649.141,0,0.6008,0.6375,0.1947,1010.347,0,0,0.449,1,0.0,1,0,0.0,1010.347,0,0.0,7.232,1,0,1,IDLE,interaction_red_active.csv
20,1779177649.141,1,0.468,0.7014,0.0755,0.0,14,0,0.5024,1,0.0,1,1,1.984,1010.347,0,0.0,7.232,1,1,0,WAIT,interaction_red_active.csv
20,1779177649.141,2,0.6734,0.5764,0.2644,1010.347,0,0,0.4144,1,0.0,1,0,0.0,1010.347,0,0.0,2.128,1,0,1,IDLE,interaction_red_active.csv
21,1779177649.697,0,0.6008,0.6375,0.1936,1010.904,0,0,0.449,1,0.0,1,0,0.0,1010.904,0,0.0,7.788,1,0,1,IDLE,interaction_red_active.csv
21,1779177649.697,1,0.4672,0.7014,0.0737,0.0,18,0,0.5025,1,0.0,1,1,2.541,1010.904,0,0.0,7.788,1,1,0,WAIT,interaction_red_active.csv
21,1779177649.697,2,0.6734,0.5764,0.2633,1010.904,0,0,0.4144,1,0.0,1,0,0.0,1010.904,0,0.0,2.684,1,0,1,IDLE,interaction_red_active.csv
