scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label
114,1779169544.366,1,0.1828,0.5153,999.0,11.617,18,1,0.4472,0,10.63,CLEANUP_CANDIDATE
114,1779169544.366,2,0.8625,0.1056,999.0,1063.611,0,0,0.3746,0,10.63,CLEANUP_CANDIDATE
115,1779169544.943,0,0.657,0.5458,0.2148,15.025,337,0,0.3798,1,0.0,ASK
115,1779169544.943,1,0.4164,0.5778,0.0068,0.0,19,1,0.3869,1,0.0,WAIT
115,1779169544.943,2,0.8625,0.1056,0.4588,1064.188,0,0,0.3746,1,0.0,CLEANUP_CANDIDATE
116,1779169545.5,0,0.6578,0.5458,0.1113,0.0,338,0,0.3801,1,0.0,WAIT
116,1779169545.5,1,0.5375,0.6389,0.0165,0.0,22,1,0.4405,1,0.0,WAIT
116,1779169545.5,2,0.8625,0.1056,0.3871,1064.745,0,1,0.3746,1,0.0,CLEANUP_CANDIDATE
117,1779169546.075,0,0.6562,0.5458,999.0,0.428,339,0,0.3795,1,0.428,ASK
117,1779169546.075,1,0.5586,0.6417,999.0,0.428,23,0,0.4455,1,0.428,ASK
117,1779169546.075,2,0.8625,0.1056,999.0,1065.32,0,0,0.3746,1,0.428,CLEANUP_CANDIDATE
