scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
11,1779177644.037,0,0.6,0.6361,999.0,1005.244,0,0,0.4474,1,0.996,-1,0,0.0,1005.244,0,0.0,2.128,1,0,1,IDLE
11,1779177644.037,1,0.4703,0.7028,999.0,1005.244,0,0,0.5037,1,0.996,-1,0,0.0,1005.244,0,0.0,2.128,1,0,1,IDLE
11,1779177644.037,2,0.6734,0.575,999.0,1005.244,0,0,0.4132,1,0.996,-1,0,0.0,1005.244,0,0.0,2.128,1,0,1,IDLE
12,1779177644.591,0,0.6,0.6361,999.0,1005.798,0,0,0.4474,1,0.0,-1,0,0.0,1005.798,0,0.0,2.682,1,0,1,IDLE
12,1779177644.591,1,0.4695,0.7028,999.0,1005.798,0,0,0.5037,1,0.0,-1,0,0.0,1005.798,0,0.0,2.682,1,0,1,IDLE
12,1779177644.591,2,0.6734,0.575,999.0,1005.798,0,0,0.4132,1,0.0,-1,0,0.0,1005.798,0,0.0,2.682,1,0,1,IDLE
13,1779177645.172,0,0.6008,0.6361,999.0,1006.379,0,0,0.4476,1,0.0,-1,0,0.0,1006.379,0,0.0,3.263,1,0,1,IDLE
13,1779177645.172,1,0.4711,0.7028,999.0,1006.379,0,0,0.5036,1,0.0,-1,0,0.0,1006.379,0,0.0,3.263,1,0,1,IDLE
13,1779177645.172,2,0.6734,0.575,999.0,1006.379,0,0,0.4132,1,0.0,-1,0,0.0,1006.379,0,0.0,3.263,1,0,1,IDLE
14,1779177645.732,0,0.6,0.6361,0.2703,1006.939,0,0,0.4474,1,0.0,1,0,0.0,1006.939,0,0.0,3.823,1,0,1,IDLE
14,1779177645.732,1,0.4703,0.7028,0.1529,1006.939,0,0,0.5037,1,0.0,1,1,0.0,1006.939,0,0.0,3.823,1,0,1,IDLE
14,1779177645.732,2,0.0586,0.3264,0.3235,1006.939,0,0,0.4591,1,0.0,1,0,0.0,1006.939,0,0.5449,0.289,1,0,1,IDLE
15,1779177646.308,0,0.6008,0.6361,0.2884,1007.515,0,0,0.4476,1,0.0,1,0,0.0,1007.515,0,0.0,4.399,1,0,1,IDLE
15,1779177646.308,1,0.4703,0.7028,0.1742,1007.515,0,0,0.5037,1,0.0,1,1,0.0,1007.515,0,0.0,4.399,1,0,1,IDLE
